DATE,SEC_NAME,EXE_MODE,EXE_PRICE,EXE_ENDDATE,CLOSE
2021/03/17,50ETF沽2021年4月4200,认沽,4.2,2021/04/28 00:00,0.6416
2021/03/17,50ETF沽2021年4月3300,认沽,3.3,2021/04/28 00:00,0.0241
2021/03/17,50ETF沽2021年4月3200,认沽,3.2,2021/04/28 00:00,0.0133
2021/03/17,50ETF沽2021年9月3200,认沽,3.2,2021/09/22 00:00,0.0914
2021/03/17,50ETF沽2021年4月3100,认沽,3.1,2021/04/28 00:00,0.0071
2021/03/17,50ETF沽2021年9月3100,认沽,3.1,2021/09/22 00:00,0.066
2021/03/18,50ETF购2021年3月2908A,认购,2.908,2021/03/24 00:00,0.6783
2021/03/18,50ETF购2021年3月2957A,认购,2.957,2021/03/24 00:00,0.6268
2021/03/18,50ETF购2021年3月3056A,认购,3.056,2021/03/24 00:00,0.5288
2021/03/18,50ETF购2021年3月3154A,认购,3.154,2021/03/24 00:00,0.4291
2021/03/18,50ETF购2021年3月3253A,认购,3.253,2021/03/24 00:00,0.3373
2021/03/18,50ETF购2021年3月3351A,认购,3.351,2021/03/24 00:00,0.2402
2021/03/18,50ETF购2021年3月3450A,认购,3.45,2021/03/24 00:00,0.1444
2021/03/18,50ETF购2021年3月3549A,认购,3.549,2021/03/24 00:00,0.0603
2021/03/18,50ETF购2021年3月3647A,认购,3.647,2021/03/24 00:00,0.0163
2021/03/18,50ETF购2021年3月2859A,认购,2.859,2021/03/24 00:00,0.7291
2021/03/18,50ETF购2021年3月3746A,认购,3.746,2021/03/24 00:00,0.0028
2021/03/18,50ETF购2021年6月2957A,认购,2.957,2021/06/23 00:00,0.5936
2021/03/18,50ETF购2021年6月3056A,认购,3.056,2021/06/23 00:00,0.5117
2021/03/18,50ETF购2021年6月3154A,认购,3.154,2021/06/23 00:00,0.426
2021/03/18,50ETF购2021年6月3253A,认购,3.253,2021/06/23 00:00,0.3477
2021/03/18,50ETF购2021年6月3351A,认购,3.351,2021/06/23 00:00,0.27
2021/03/18,50ETF购2021年6月3450A,认购,3.45,2021/06/23 00:00,0.2084
2021/03/18,50ETF购2021年6月3549A,认购,3.549,2021/06/23 00:00,0.1614
2021/03/18,50ETF购2021年6月3647A,认购,3.647,2021/06/23 00:00,0.1197
2021/03/18,50ETF购2021年6月3746A,认购,3.746,2021/06/23 00:00,0.0879
2021/03/18,50ETF购2021年6月2908A,认购,2.908,2021/06/23 00:00,0.6555
2021/03/18,50ETF购2021年3月3844A,认购,3.844,2021/03/24 00:00,0.0008
2021/03/18,50ETF购2021年6月3844A,认购,3.844,2021/06/23 00:00,0.0638
2021/03/18,50ETF购2021年3月3100,认购,3.1,2021/03/24 00:00,0.4878
2021/03/18,50ETF购2021年3月3200,认购,3.2,2021/03/24 00:00,0.3905
2021/03/18,50ETF购2021年3月3300,认购,3.3,2021/03/24 00:00,0.2891
2021/03/18,50ETF购2021年3月3400,认购,3.4,2021/03/24 00:00,0.1905
2021/03/18,50ETF购2021年3月3500,认购,3.5,2021/03/24 00:00,0.0993
2021/03/18,50ETF购2021年3月3600,认购,3.6,2021/03/24 00:00,0.0316
2021/03/18,50ETF购2021年3月3700,认购,3.7,2021/03/24 00:00,0.006
2021/03/18,50ETF购2021年3月3800,认购,3.8,2021/03/24 00:00,0.0015
2021/03/18,50ETF购2021年3月3900,认购,3.9,2021/03/24 00:00,0.0006
2021/03/18,50ETF购2021年6月3100,认购,3.1,2021/06/23 00:00,0.4797
2021/03/18,50ETF购2021年6月3200,认购,3.2,2021/06/23 00:00,0.3908
2021/03/18,50ETF购2021年6月3300,认购,3.3,2021/06/23 00:00,0.3162
2021/03/18,50ETF购2021年6月3400,认购,3.4,2021/06/23 00:00,0.2448
2021/03/18,50ETF购2021年6月3500,认购,3.5,2021/06/23 00:00,0.1865
2021/03/18,50ETF购2021年6月3600,认购,3.6,2021/06/23 00:00,0.1383
2021/03/18,50ETF购2021年6月3700,认购,3.7,2021/06/23 00:00,0.101
2021/03/18,50ETF购2021年6月3800,认购,3.8,2021/06/23 00:00,0.0712
2021/03/18,50ETF购2021年6月3900,认购,3.9,2021/06/23 00:00,0.053
2021/03/18,50ETF购2021年3月4000,认购,4.0,2021/03/24 00:00,0.0004
2021/03/18,50ETF购2021年6月4000,认购,4.0,2021/06/23 00:00,0.039
2021/03/18,50ETF购2021年3月3000,认购,3.0,2021/03/24 00:00,0.584
2021/03/18,50ETF购2021年6月3000,认购,3.0,2021/06/23 00:00,0.5689
2021/03/18,50ETF购2021年3月4100,认购,4.1,2021/03/24 00:00,0.0003
2021/03/18,50ETF购2021年6月4100,认购,4.1,2021/06/23 00:00,0.0288
2021/03/18,50ETF购2021年3月4200,认购,4.2,2021/03/24 00:00,0.0004
2021/03/18,50ETF购2021年6月4200,认购,4.2,2021/06/23 00:00,0.0214
2021/03/18,50ETF购2021年3月4300,认购,4.3,2021/03/24 00:00,0.0001
2021/03/18,50ETF购2021年6月4300,认购,4.3,2021/06/23 00:00,0.0161
2021/03/18,50ETF购2021年9月3400,认购,3.4,2021/09/22 00:00,0.3075
2021/03/18,50ETF购2021年9月3500,认购,3.5,2021/09/22 00:00,0.257
2021/03/18,50ETF购2021年9月3600,认购,3.6,2021/09/22 00:00,0.213
2021/03/18,50ETF购2021年9月3700,认购,3.7,2021/09/22 00:00,0.1727
2021/03/18,50ETF购2021年9月3800,认购,3.8,2021/09/22 00:00,0.141
2021/03/18,50ETF购2021年9月3900,认购,3.9,2021/09/22 00:00,0.1148
2021/03/18,50ETF购2021年9月4000,认购,4.0,2021/09/22 00:00,0.0934
2021/03/18,50ETF购2021年9月4100,认购,4.1,2021/09/22 00:00,0.0735
2021/03/18,50ETF购2021年9月4200,认购,4.2,2021/09/22 00:00,0.061
2021/03/18,50ETF购2021年9月3300,认购,3.3,2021/09/22 00:00,0.3737
2021/03/18,50ETF购2021年9月4300,认购,4.3,2021/09/22 00:00,0.0517
2021/03/18,50ETF购2021年3月4400,认购,4.4,2021/03/24 00:00,0.0002
2021/03/18,50ETF购2021年6月4400,认购,4.4,2021/06/23 00:00,0.0124
2021/03/18,50ETF购2021年9月4400,认购,4.4,2021/09/22 00:00,0.0431
2021/03/18,50ETF购2021年4月3400,认购,3.4,2021/04/28 00:00,0.2087
2021/03/18,50ETF购2021年4月3500,认购,3.5,2021/04/28 00:00,0.1404
2021/03/18,50ETF购2021年4月3600,认购,3.6,2021/04/28 00:00,0.0868
2021/03/18,50ETF购2021年4月3700,认购,3.7,2021/04/28 00:00,0.0498
2021/03/18,50ETF购2021年4月3800,认购,3.8,2021/04/28 00:00,0.0272
2021/03/18,50ETF购2021年4月3900,认购,3.9,2021/04/28 00:00,0.0152
2021/03/18,50ETF购2021年4月4000,认购,4.0,2021/04/28 00:00,0.0089
2021/03/18,50ETF购2021年4月4100,认购,4.1,2021/04/28 00:00,0.0055
2021/03/18,50ETF购2021年4月4200,认购,4.2,2021/04/28 00:00,0.0038
2021/03/18,50ETF购2021年4月3300,认购,3.3,2021/04/28 00:00,0.2925
2021/03/18,50ETF购2021年4月3200,认购,3.2,2021/04/28 00:00,0.381
2021/03/18,50ETF购2021年9月3200,认购,3.2,2021/09/22 00:00,0.4404
2021/03/18,50ETF购2021年4月3100,认购,3.1,2021/04/28 00:00,0.4739
2021/03/18,50ETF购2021年9月3100,认购,3.1,2021/09/22 00:00,0.5174
2021/03/18,50ETF沽2021年3月2908A,认沽,2.908,2021/03/24 00:00,0.0001
2021/03/18,50ETF沽2021年3月2957A,认沽,2.957,2021/03/24 00:00,0.0004
2021/03/18,50ETF沽2021年3月3056A,认沽,3.056,2021/03/24 00:00,0.0001
2021/03/18,50ETF沽2021年3月3154A,认沽,3.154,2021/03/24 00:00,0.0002
2021/03/18,50ETF沽2021年3月3253A,认沽,3.253,2021/03/24 00:00,0.0003
2021/03/18,50ETF沽2021年3月3351A,认沽,3.351,2021/03/24 00:00,0.0006
2021/03/18,50ETF沽2021年3月3450A,认沽,3.45,2021/03/24 00:00,0.0035
2021/03/18,50ETF沽2021年3月3549A,认沽,3.549,2021/03/24 00:00,0.0199
2021/03/18,50ETF沽2021年3月3647A,认沽,3.647,2021/03/24 00:00,0.069
2021/03/18,50ETF沽2021年3月2859A,认沽,2.859,2021/03/24 00:00,0.0002
2021/03/18,50ETF沽2021年3月3746A,认沽,3.746,2021/03/24 00:00,0.1577
2021/03/18,50ETF沽2021年6月2957A,认沽,2.957,2021/06/23 00:00,0.0147
2021/03/18,50ETF沽2021年6月3056A,认沽,3.056,2021/06/23 00:00,0.0219
2021/03/18,50ETF沽2021年6月3154A,认沽,3.154,2021/06/23 00:00,0.0335
2021/03/18,50ETF沽2021年6月3253A,认沽,3.253,2021/06/23 00:00,0.0511
2021/03/18,50ETF沽2021年6月3351A,认沽,3.351,2021/06/23 00:00,0.0759
2021/03/18,50ETF沽2021年6月3450A,认沽,3.45,2021/06/23 00:00,0.1111
2021/03/18,50ETF沽2021年6月3549A,认沽,3.549,2021/06/23 00:00,0.1565
2021/03/18,50ETF沽2021年6月3647A,认沽,3.647,2021/06/23 00:00,0.212
2021/03/18,50ETF沽2021年6月3746A,认沽,3.746,2021/06/23 00:00,0.2784
2021/03/18,50ETF沽2021年6月2908A,认沽,2.908,2021/06/23 00:00,0.0126
2021/03/18,50ETF沽2021年3月3844A,认沽,3.844,2021/03/24 00:00,0.2534
2021/03/18,50ETF沽2021年6月3844A,认沽,3.844,2021/06/23 00:00,0.3514
2021/03/18,50ETF沽2021年3月3100,认沽,3.1,2021/03/24 00:00,0.0001
2021/03/18,50ETF沽2021年3月3200,认沽,3.2,2021/03/24 00:00,0.0002
2021/03/18,50ETF沽2021年3月3300,认沽,3.3,2021/03/24 00:00,0.0003
2021/03/18,50ETF沽2021年3月3400,认沽,3.4,2021/03/24 00:00,0.0017
2021/03/18,50ETF沽2021年3月3500,认沽,3.5,2021/03/24 00:00,0.0091
2021/03/18,50ETF沽2021年3月3600,认沽,3.6,2021/03/24 00:00,0.0403
2021/03/18,50ETF沽2021年3月3700,认沽,3.7,2021/03/24 00:00,0.1167
2021/03/18,50ETF沽2021年3月3800,认沽,3.8,2021/03/24 00:00,0.21
2021/03/18,50ETF沽2021年3月3900,认沽,3.9,2021/03/24 00:00,0.3083
2021/03/18,50ETF沽2021年6月3100,认沽,3.1,2021/06/23 00:00,0.0267
2021/03/18,50ETF沽2021年6月3200,认沽,3.2,2021/06/23 00:00,0.0402
2021/03/18,50ETF沽2021年6月3300,认沽,3.3,2021/06/23 00:00,0.0619
2021/03/18,50ETF沽2021年6月3400,认沽,3.4,2021/06/23 00:00,0.0922
2021/03/18,50ETF沽2021年6月3500,认沽,3.5,2021/06/23 00:00,0.133
2021/03/18,50ETF沽2021年6月3600,认沽,3.6,2021/06/23 00:00,0.1834
2021/03/18,50ETF沽2021年6月3700,认沽,3.7,2021/06/23 00:00,0.2437
2021/03/18,50ETF沽2021年6月3800,认沽,3.8,2021/06/23 00:00,0.3179
2021/03/18,50ETF沽2021年6月3900,认沽,3.9,2021/06/23 00:00,0.3967
2021/03/18,50ETF沽2021年3月4000,认沽,4.0,2021/03/24 00:00,0.41
2021/03/18,50ETF沽2021年6月4000,认沽,4.0,2021/06/23 00:00,0.4888
2021/03/18,50ETF沽2021年3月3000,认沽,3.0,2021/03/24 00:00,0.0001
2021/03/18,50ETF沽2021年6月3000,认沽,3.0,2021/06/23 00:00,0.0172
2021/03/18,50ETF沽2021年3月4100,认沽,4.1,2021/03/24 00:00,0.5076
2021/03/18,50ETF沽2021年6月4100,认沽,4.1,2021/06/23 00:00,0.5734
2021/03/18,50ETF沽2021年3月4200,认沽,4.2,2021/03/24 00:00,0.6069
2021/03/18,50ETF沽2021年6月4200,认沽,4.2,2021/06/23 00:00,0.672
2021/03/18,50ETF沽2021年3月4300,认沽,4.3,2021/03/24 00:00,0.7092
2021/03/18,50ETF沽2021年6月4300,认沽,4.3,2021/06/23 00:00,0.7598
2021/03/18,50ETF沽2021年9月3400,认沽,3.4,2021/09/22 00:00,0.1541
2021/03/18,50ETF沽2021年9月3500,认沽,3.5,2021/09/22 00:00,0.1996
2021/03/18,50ETF沽2021年9月3600,认沽,3.6,2021/09/22 00:00,0.2529
2021/03/18,50ETF沽2021年9月3700,认沽,3.7,2021/09/22 00:00,0.313
2021/03/18,50ETF沽2021年9月3800,认沽,3.8,2021/09/22 00:00,0.3796
2021/03/18,50ETF沽2021年9月3900,认沽,3.9,2021/09/22 00:00,0.4624
2021/03/18,50ETF沽2021年9月4000,认沽,4.0,2021/09/22 00:00,0.5362
2021/03/18,50ETF沽2021年9月4100,认沽,4.1,2021/09/22 00:00,0.604
2021/03/18,50ETF沽2021年9月4200,认沽,4.2,2021/09/22 00:00,0.6938
2021/03/18,50ETF沽2021年9月3300,认沽,3.3,2021/09/22 00:00,0.1171
2021/03/18,50ETF沽2021年9月4300,认沽,4.3,2021/09/22 00:00,0.7884
2021/03/18,50ETF沽2021年3月4400,认沽,4.4,2021/03/24 00:00,0.8092
2021/03/18,50ETF沽2021年6月4400,认沽,4.4,2021/06/23 00:00,0.8551
2021/03/18,50ETF沽2021年9月4400,认沽,4.4,2021/09/22 00:00,0.8745
2021/03/18,50ETF沽2021年4月3400,认沽,3.4,2021/04/28 00:00,0.0386
2021/03/18,50ETF沽2021年4月3500,认沽,3.5,2021/04/28 00:00,0.0696
2021/03/18,50ETF沽2021年4月3600,认沽,3.6,2021/04/28 00:00,0.1166
2021/03/18,50ETF沽2021年4月3700,认沽,3.7,2021/04/28 00:00,0.1798
2021/03/18,50ETF沽2021年4月3800,认沽,3.8,2021/04/28 00:00,0.2553
2021/03/18,50ETF沽2021年4月3900,认沽,3.9,2021/04/28 00:00,0.342
2021/03/18,50ETF沽2021年4月4000,认沽,4.0,2021/04/28 00:00,0.4345
2021/03/18,50ETF沽2021年4月4100,认沽,4.1,2021/04/28 00:00,0.536
2021/03/18,50ETF沽2021年4月4200,认沽,4.2,2021/04/28 00:00,0.6403
2021/03/18,50ETF沽2021年4月3300,认沽,3.3,2021/04/28 00:00,0.0217
2021/03/18,50ETF沽2021年4月3200,认沽,3.2,2021/04/28 00:00,0.012
2021/03/18,50ETF沽2021年9月3200,认沽,3.2,2021/09/22 00:00,0.087
2021/03/18,50ETF沽2021年4月3100,认沽,3.1,2021/04/28 00:00,0.007
2021/03/18,50ETF沽2021年9月3100,认沽,3.1,2021/09/22 00:00,0.063
2021/03/19,50ETF购2021年3月2908A,认购,2.908,2021/03/24 00:00,0.5865
2021/03/19,50ETF购2021年3月2957A,认购,2.957,2021/03/24 00:00,0.5481
2021/03/19,50ETF购2021年3月3056A,认购,3.056,2021/03/24 00:00,0.4459
2021/03/19,50ETF购2021年3月3154A,认购,3.154,2021/03/24 00:00,0.3421
2021/03/19,50ETF购2021年3月3253A,认购,3.253,2021/03/24 00:00,0.2436
2021/03/19,50ETF购2021年3月3351A,认购,3.351,2021/03/24 00:00,0.1475
2021/03/19,50ETF购2021年3月3450A,认购,3.45,2021/03/24 00:00,0.0635
2021/03/19,50ETF购2021年3月3549A,认购,3.549,2021/03/24 00:00,0.0138
2021/03/19,50ETF购2021年3月3647A,认购,3.647,2021/03/24 00:00,0.0022
2021/03/19,50ETF购2021年3月2859A,认购,2.859,2021/03/24 00:00,0.6407
2021/03/19,50ETF购2021年3月3746A,认购,3.746,2021/03/24 00:00,0.0006
2021/03/19,50ETF购2021年6月2957A,认购,2.957,2021/06/23 00:00,0.5077
2021/03/19,50ETF购2021年6月3056A,认购,3.056,2021/06/23 00:00,0.4292
2021/03/19,50ETF购2021年6月3154A,认购,3.154,2021/06/23 00:00,0.3477
2021/03/19,50ETF购2021年6月3253A,认购,3.253,2021/06/23 00:00,0.275
2021/03/19,50ETF购2021年6月3351A,认购,3.351,2021/06/23 00:00,0.2082
2021/03/19,50ETF购2021年6月3450A,认购,3.45,2021/06/23 00:00,0.1553
2021/03/19,50ETF购2021年6月3549A,认购,3.549,2021/06/23 00:00,0.1146
2021/03/19,50ETF购2021年6月3647A,认购,3.647,2021/06/23 00:00,0.0822
2021/03/19,50ETF购2021年6月3746A,认购,3.746,2021/06/23 00:00,0.0582
2021/03/19,50ETF购2021年6月2908A,认购,2.908,2021/06/23 00:00,0.558
2021/03/19,50ETF购2021年3月3844A,认购,3.844,2021/03/24 00:00,0.0003
2021/03/19,50ETF购2021年6月3844A,认购,3.844,2021/06/23 00:00,0.0411
2021/03/19,50ETF购2021年3月3100,认购,3.1,2021/03/24 00:00,0.3963
2021/03/19,50ETF购2021年3月3200,认购,3.2,2021/03/24 00:00,0.2953
2021/03/19,50ETF购2021年3月3300,认购,3.3,2021/03/24 00:00,0.196
2021/03/19,50ETF购2021年3月3400,认购,3.4,2021/03/24 00:00,0.1045
2021/03/19,50ETF购2021年3月3500,认购,3.5,2021/03/24 00:00,0.0326
2021/03/19,50ETF购2021年3月3600,认购,3.6,2021/03/24 00:00,0.0053
2021/03/19,50ETF购2021年3月3700,认购,3.7,2021/03/24 00:00,0.0016
2021/03/19,50ETF购2021年3月3800,认购,3.8,2021/03/24 00:00,0.0007
2021/03/19,50ETF购2021年3月3900,认购,3.9,2021/03/24 00:00,0.0005
2021/03/19,50ETF购2021年6月3100,认购,3.1,2021/06/23 00:00,0.3909
2021/03/19,50ETF购2021年6月3200,认购,3.2,2021/06/23 00:00,0.3137
2021/03/19,50ETF购2021年6月3300,认购,3.3,2021/06/23 00:00,0.2441
2021/03/19,50ETF购2021年6月3400,认购,3.4,2021/06/23 00:00,0.1853
2021/03/19,50ETF购2021年6月3500,认购,3.5,2021/06/23 00:00,0.1338
2021/03/19,50ETF购2021年6月3600,认购,3.6,2021/06/23 00:00,0.0958
2021/03/19,50ETF购2021年6月3700,认购,3.7,2021/06/23 00:00,0.0684
2021/03/19,50ETF购2021年6月3800,认购,3.8,2021/06/23 00:00,0.0465
2021/03/19,50ETF购2021年6月3900,认购,3.9,2021/06/23 00:00,0.0352
2021/03/19,50ETF购2021年3月4000,认购,4.0,2021/03/24 00:00,0.0004
2021/03/19,50ETF购2021年6月4000,认购,4.0,2021/06/23 00:00,0.0238
2021/03/19,50ETF购2021年3月3000,认购,3.0,2021/03/24 00:00,0.4937
2021/03/19,50ETF购2021年6月3000,认购,3.0,2021/06/23 00:00,0.4777
2021/03/19,50ETF购2021年3月4100,认购,4.1,2021/03/24 00:00,0.0003
2021/03/19,50ETF购2021年6月4100,认购,4.1,2021/06/23 00:00,0.0171
2021/03/19,50ETF购2021年3月4200,认购,4.2,2021/03/24 00:00,0.0003
2021/03/19,50ETF购2021年6月4200,认购,4.2,2021/06/23 00:00,0.0126
2021/03/19,50ETF购2021年3月4300,认购,4.3,2021/03/24 00:00,0.0001
2021/03/19,50ETF购2021年6月4300,认购,4.3,2021/06/23 00:00,0.0097
2021/03/19,50ETF购2021年9月3400,认购,3.4,2021/09/22 00:00,0.2455
2021/03/19,50ETF购2021年9月3500,认购,3.5,2021/09/22 00:00,0.2045
2021/03/19,50ETF购2021年9月3600,认购,3.6,2021/09/22 00:00,0.166
2021/03/19,50ETF购2021年9月3700,认购,3.7,2021/09/22 00:00,0.1353
2021/03/19,50ETF购2021年9月3800,认购,3.8,2021/09/22 00:00,0.1087
2021/03/19,50ETF购2021年9月3900,认购,3.9,2021/09/22 00:00,0.0848
2021/03/19,50ETF购2021年9月4000,认购,4.0,2021/09/22 00:00,0.071
2021/03/19,50ETF购2021年9月4100,认购,4.1,2021/09/22 00:00,0.0573
2021/03/19,50ETF购2021年9月4200,认购,4.2,2021/09/22 00:00,0.047
2021/03/19,50ETF购2021年9月3300,认购,3.3,2021/09/22 00:00,0.2975
2021/03/19,50ETF购2021年9月4300,认购,4.3,2021/09/22 00:00,0.0372
2021/03/19,50ETF购2021年3月4400,认购,4.4,2021/03/24 00:00,0.0001
2021/03/19,50ETF购2021年6月4400,认购,4.4,2021/06/23 00:00,0.0071
2021/03/19,50ETF购2021年9月4400,认购,4.4,2021/09/22 00:00,0.0319
2021/03/19,50ETF购2021年4月3400,认购,3.4,2021/04/28 00:00,0.1373
2021/03/19,50ETF购2021年4月3500,认购,3.5,2021/04/28 00:00,0.0871
2021/03/19,50ETF购2021年4月3600,认购,3.6,2021/04/28 00:00,0.048
2021/03/19,50ETF购2021年4月3700,认购,3.7,2021/04/28 00:00,0.0257
2021/03/19,50ETF购2021年4月3800,认购,3.8,2021/04/28 00:00,0.014
2021/03/19,50ETF购2021年4月3900,认购,3.9,2021/04/28 00:00,0.0077
2021/03/19,50ETF购2021年4月4000,认购,4.0,2021/04/28 00:00,0.0051
2021/03/19,50ETF购2021年4月4100,认购,4.1,2021/04/28 00:00,0.0036
2021/03/19,50ETF购2021年4月4200,认购,4.2,2021/04/28 00:00,0.0027
2021/03/19,50ETF购2021年4月3300,认购,3.3,2021/04/28 00:00,0.211
2021/03/19,50ETF购2021年4月3200,认购,3.2,2021/04/28 00:00,0.2942
2021/03/19,50ETF购2021年9月3200,认购,3.2,2021/09/22 00:00,0.3582
2021/03/19,50ETF购2021年4月3100,认购,3.1,2021/04/28 00:00,0.3799
2021/03/19,50ETF购2021年9月3100,认购,3.1,2021/09/22 00:00,0.423
2021/03/19,50ETF沽2021年3月2908A,认沽,2.908,2021/03/24 00:00,0.0002
2021/03/19,50ETF沽2021年3月2957A,认沽,2.957,2021/03/24 00:00,0.0003
2021/03/19,50ETF沽2021年3月3056A,认沽,3.056,2021/03/24 00:00,0.0001
2021/03/19,50ETF沽2021年3月3154A,认沽,3.154,2021/03/24 00:00,0.0004
2021/03/19,50ETF沽2021年3月3253A,认沽,3.253,2021/03/24 00:00,0.0007
2021/03/19,50ETF沽2021年3月3351A,认沽,3.351,2021/03/24 00:00,0.0029
2021/03/19,50ETF沽2021年3月3450A,认沽,3.45,2021/03/24 00:00,0.0164
2021/03/19,50ETF沽2021年3月3549A,认沽,3.549,2021/03/24 00:00,0.0654
2021/03/19,50ETF沽2021年3月3647A,认沽,3.647,2021/03/24 00:00,0.1501
2021/03/19,50ETF沽2021年3月2859A,认沽,2.859,2021/03/24 00:00,0.0002
2021/03/19,50ETF沽2021年3月3746A,认沽,3.746,2021/03/24 00:00,0.2492
2021/03/19,50ETF沽2021年6月2957A,认沽,2.957,2021/06/23 00:00,0.0196
2021/03/19,50ETF沽2021年6月3056A,认沽,3.056,2021/06/23 00:00,0.0308
2021/03/19,50ETF沽2021年6月3154A,认沽,3.154,2021/06/23 00:00,0.0478
2021/03/19,50ETF沽2021年6月3253A,认沽,3.253,2021/06/23 00:00,0.0731
2021/03/19,50ETF沽2021年6月3351A,认沽,3.351,2021/06/23 00:00,0.1064
2021/03/19,50ETF沽2021年6月3450A,认沽,3.45,2021/06/23 00:00,0.151
2021/03/19,50ETF沽2021年6月3549A,认沽,3.549,2021/06/23 00:00,0.2072
2021/03/19,50ETF沽2021年6月3647A,认沽,3.647,2021/06/23 00:00,0.2731
2021/03/19,50ETF沽2021年6月3746A,认沽,3.746,2021/06/23 00:00,0.3465
2021/03/19,50ETF沽2021年6月2908A,认沽,2.908,2021/06/23 00:00,0.0163
2021/03/19,50ETF沽2021年3月3844A,认沽,3.844,2021/03/24 00:00,0.35
2021/03/19,50ETF沽2021年6月3844A,认沽,3.844,2021/06/23 00:00,0.4196
2021/03/19,50ETF沽2021年3月3100,认沽,3.1,2021/03/24 00:00,0.0003
2021/03/19,50ETF沽2021年3月3200,认沽,3.2,2021/03/24 00:00,0.0008
2021/03/19,50ETF沽2021年3月3300,认沽,3.3,2021/03/24 00:00,0.002
2021/03/19,50ETF沽2021年3月3400,认沽,3.4,2021/03/24 00:00,0.0074
2021/03/19,50ETF沽2021年3月3500,认沽,3.5,2021/03/24 00:00,0.034
2021/03/19,50ETF沽2021年3月3600,认沽,3.6,2021/03/24 00:00,0.1065
2021/03/19,50ETF沽2021年3月3700,认沽,3.7,2021/03/24 00:00,0.2023
2021/03/19,50ETF沽2021年3月3800,认沽,3.8,2021/03/24 00:00,0.301
2021/03/19,50ETF沽2021年3月3900,认沽,3.9,2021/03/24 00:00,0.406
2021/03/19,50ETF沽2021年6月3100,认沽,3.1,2021/06/23 00:00,0.0371
2021/03/19,50ETF沽2021年6月3200,认沽,3.2,2021/06/23 00:00,0.0572
2021/03/19,50ETF沽2021年6月3300,认沽,3.3,2021/06/23 00:00,0.0846
2021/03/19,50ETF沽2021年6月3400,认沽,3.4,2021/06/23 00:00,0.1259
2021/03/19,50ETF沽2021年6月3500,认沽,3.5,2021/06/23 00:00,0.1753
2021/03/19,50ETF沽2021年6月3600,认沽,3.6,2021/06/23 00:00,0.2376
2021/03/19,50ETF沽2021年6月3700,认沽,3.7,2021/06/23 00:00,0.3098
2021/03/19,50ETF沽2021年6月3800,认沽,3.8,2021/06/23 00:00,0.393
2021/03/19,50ETF沽2021年6月3900,认沽,3.9,2021/06/23 00:00,0.4822
2021/03/19,50ETF沽2021年3月4000,认沽,4.0,2021/03/24 00:00,0.5046
2021/03/19,50ETF沽2021年6月4000,认沽,4.0,2021/06/23 00:00,0.5662
2021/03/19,50ETF沽2021年3月3000,认沽,3.0,2021/03/24 00:00,0.0002
2021/03/19,50ETF沽2021年6月3000,认沽,3.0,2021/06/23 00:00,0.0237
2021/03/19,50ETF沽2021年3月4100,认沽,4.1,2021/03/24 00:00,0.6028
2021/03/19,50ETF沽2021年6月4100,认沽,4.1,2021/06/23 00:00,0.6617
2021/03/19,50ETF沽2021年3月4200,认沽,4.2,2021/03/24 00:00,0.7078
2021/03/19,50ETF沽2021年6月4200,认沽,4.2,2021/06/23 00:00,0.7593
2021/03/19,50ETF沽2021年3月4300,认沽,4.3,2021/03/24 00:00,0.8113
2021/03/19,50ETF沽2021年6月4300,认沽,4.3,2021/06/23 00:00,0.8502
2021/03/19,50ETF沽2021年9月3400,认沽,3.4,2021/09/22 00:00,0.1985
2021/03/19,50ETF沽2021年9月3500,认沽,3.5,2021/09/22 00:00,0.2536
2021/03/19,50ETF沽2021年9月3600,认沽,3.6,2021/09/22 00:00,0.315
2021/03/19,50ETF沽2021年9月3700,认沽,3.7,2021/09/22 00:00,0.3801
2021/03/19,50ETF沽2021年9月3800,认沽,3.8,2021/09/22 00:00,0.4541
2021/03/19,50ETF沽2021年9月3900,认沽,3.9,2021/09/22 00:00,0.5365
2021/03/19,50ETF沽2021年9月4000,认沽,4.0,2021/09/22 00:00,0.6124
2021/03/19,50ETF沽2021年9月4100,认沽,4.1,2021/09/22 00:00,0.7112
2021/03/19,50ETF沽2021年9月4200,认沽,4.2,2021/09/22 00:00,0.7927
2021/03/19,50ETF沽2021年9月3300,认沽,3.3,2021/09/22 00:00,0.1522
2021/03/19,50ETF沽2021年9月4300,认沽,4.3,2021/09/22 00:00,0.8834
2021/03/19,50ETF沽2021年3月4400,认沽,4.4,2021/03/24 00:00,0.9024
2021/03/19,50ETF沽2021年6月4400,认沽,4.4,2021/06/23 00:00,0.9483
2021/03/19,50ETF沽2021年9月4400,认沽,4.4,2021/09/22 00:00,0.9756
2021/03/19,50ETF沽2021年4月3400,认沽,3.4,2021/04/28 00:00,0.0686
2021/03/19,50ETF沽2021年4月3500,认沽,3.5,2021/04/28 00:00,0.115
2021/03/19,50ETF沽2021年4月3600,认沽,3.6,2021/04/28 00:00,0.1755
2021/03/19,50ETF沽2021年4月3700,认沽,3.7,2021/04/28 00:00,0.2543
2021/03/19,50ETF沽2021年4月3800,认沽,3.8,2021/04/28 00:00,0.3417
2021/03/19,50ETF沽2021年4月3900,认沽,3.9,2021/04/28 00:00,0.4365
2021/03/19,50ETF沽2021年4月4000,认沽,4.0,2021/04/28 00:00,0.5358
2021/03/19,50ETF沽2021年4月4100,认沽,4.1,2021/04/28 00:00,0.6332
